"game_id","season","team","opponent","spread_line","coach","roof","ats_win","location","epa","pass_yds_per_attempt","rush_yds_per_attempt","int","fumbles_lost","penalty_yards","def_epa","def_pass_yds_per_attempt","def_rush_yds_per_attempt","def_int","forced_fumbles","def_penlty_yards"
"2001_11_DEN_DAL",2001,"DAL","DEN",-7,"Dave Campo","outdoors","win","home",-0.253101472097351,11.2941176470588,1.6875,0,1,0,-0.0978646813838208,10.0588235294118,3.05128205128205,1,0,0
"2001_11_MIA_BUF",2001,"BUF","MIA",-5,"Gregg Williams","outdoors","lose","home",0.116423885056065,14.7142857142857,4.88461538461539,1,1,0,0.132973895903071,14.5789473684211,3.36666666666667,0,1,0
"2001_11_ATL_CAR",2001,"CAR","ATL",-3,"George Seifert","outdoors","push","home",-0.201851354821378,10.0588235294118,3.42857142857143,2,0,5,-0.066467570642929,9.42857142857143,4.5625,0,0,5
"2001_11_CIN_CLE",2001,"CLE","CIN",6,"Butch Davis","outdoors","win","home",-0.274311663811363,11.8125,2,2,1,0,-0.571096023904968,9.61538461538461,3.5,5,1,15
"2001_11_SF_IND",2001,"IND","SF",2.5,"Jim Mora","dome","lose","home",-0.127286249335848,11.9354838709677,3.96875,4,1,25,0.119429465683178,12.7857142857143,7.43478260869565,1,0,30
"2001_11_BAL_JAX",2001,"JAX","BAL",-3,"Tom Coughlin","outdoors","push","home",0.0538683656810336,11.2608695652174,3.94736842105263,0,0,14,0.0811415796516916,12.3333333333333,2.73809523809524,1,1,0
"2001_11_SEA_KC",2001,"KC","SEA",1.5,"Dick Vermeil","outdoors","win","home",0.139162251217688,16,4.27272727272727,0,0,30,-0.073301292778481,10.125,3.82352941176471,0,0,0
"2001_11_WAS_PHI",2001,"PHI","WAS",8,"Andy Reid","outdoors","lose","home",-0.315304432515051,6.13333333333333,4.27272727272727,0,0,25,-0.0448283821240744,8,3.44444444444444,0,0,0
"2001_11_PIT_TEN",2001,"TEN","PIT",2,"Jeff Fisher","outdoors","lose","home",-0.0114797649656184,14.5217391304348,3.85714285714286,2,0,15,0.237880886624734,13.3684210526316,4.19354838709677,0,0,0
"2001_11_NO_NE",2001,"NE","NO",0,"Bill Belichick","outdoors","win","home",0.272740423952182,13.5789473684211,5.02631578947368,0,0,0,0.174423521353246,19.1875,5.5,2,0,20
"2001_11_OAK_NYG",2001,"NYG","OAK",-2.5,"Jim Fassel","outdoors","lose","home",-0.0685846036438069,9.68421052631579,5.66666666666667,0,0,0,0.261064915688278,17,3.71875,0,0,0
"2001_11_CHI_MIN",2001,"MIN","CHI",3,"Dennis Green","dome","lose","home",-0.201761541774784,8.03846153846154,5.39130434782609,1,0,10,-0.214389393398489,9.7,4.73333333333333,0,1,5
"2001_12_PHI_KC",2001,"KC","PHI",-3,"Dick Vermeil","outdoors","lose","home",-0.0933722079819954,10.1428571428571,4.15,1,1,0,0.139926459061949,14.9444444444444,3.52777777777778,1,0,15
"2001_12_IND_BAL",2001,"BAL","IND",7,"Brian Billick","outdoors","win","home",-0.145112530519567,11.6521739130435,4.19354838709677,1,2,0,-0.284484657126841,11.4814814814815,3,1,3,18
"2001_12_DET_CHI",2001,"CHI","DET",7,"Dick Jauron","outdoors","lose","home",-0.165574910033099,7.29411764705882,3.17647058823529,1,0,10,-0.00994434523642645,11.6363636363636,2.91304347826087,0,1,0
"2001_12_TB_CIN",2001,"CIN","TB",-5,"Dick LeBeau","outdoors","win","home",-0.17074286606627,7.57894736842105,3.58333333333333,1,1,5,-0.110333569080167,8.88461538461539,2.16666666666667,0,1,0
"2001_12_TEN_CLE",2001,"CLE","TEN",1.5,"Butch Davis","outdoors","lose","home",-0.0989998390294435,9.33333333333333,3.82352941176471,1,1,15,0.197688885447153,20.9230769230769,2.84615384615385,0,0,30
"2001_12_DEN_MIA",2001,"MIA","DEN",3,"Dave Wannstedt","outdoors","win","home",-0.0666290917416336,9.77777777777778,1.90909090909091,0,1,15,-0.116900942471703,7.5,4.59375,1,0,0
"2001_12_CAR_NO",2001,"NO","CAR",10,"Jim Haslett","dome","lose","home",0.0585715918866333,12.6923076923077,3.67647058823529,1,1,0,-0.202083541275225,14.6363636363636,2.57894736842105,1,0,0
"2001_12_NE_NYJ",2001,"NYJ","NE",3,"Herm Edwards","outdoors","lose","home",-0.0899476333335584,9.55555555555556,4.67857142857143,2,0,0,0.0801234387689411,10.65,3.17391304347826,0,0,0
"2001_12_MIN_PIT",2001,"PIT","MIN",7,"Bill Cowher","outdoors","lose","home",0.0619959130428303,12.0769230769231,4.5,1,1,0,0.109140120943246,14.7826086956522,2.8125,2,0,5
"2001_12_SD_SEA",2001,"SEA","SD",3,"Mike Holmgren","outdoors","push","home",-0.098878495143326,10.6315789473684,3.25,0,0,0,-0.110288306770487,10.2631578947368,3.96296296296296,2,1,4
"2001_12_STL_ATL",2001,"ATL","STL",-8,"Dan Reeves","dome","lose","home",-0.24145796326697,10.3333333333333,4.26666666666667,1,1,30,0.552391234693068,20.1176470588235,4.45,0,0,30
"2001_12_DAL_WAS",2001,"WAS","DAL",8.5,"Marty Schottenheimer","outdoors","lose","home",-0.0474199904522066,12.7058823529412,3.68181818181818,1,0,0,0.130361298711591,18.5714285714286,4.77777777777778,1,0,0
"2001_12_BUF_SF",2001,"SF","BUF",8.5,"Steve Mariucci","outdoors","win","home",0.217078287551404,9.94736842105263,5.34883720930233,0,0,10,-0.358770300217341,8,2.63636363636364,4,0,0
"2001_12_GB_JAX",2001,"JAX","GB",-3,"Tom Coughlin","outdoors","lose","home",-0.0564044738721434,11.9615384615385,2.69565217391304,2,1,25,0.00580174312294162,15.0833333333333,1.76190476190476,0,1,0
"2001_13_NO_ATL",2001,"ATL","NO",-3,"Dan Reeves","dome","lose","home",-0.170031753973926,12.9444444444444,2.38095238095238,1,0,20,0.195709669589996,13.8571428571429,5.42857142857143,0,1,15
"2001_13_CAR_BUF",2001,"BUF","CAR",3.5,"Gregg Williams","outdoors","lose","home",-0.0342238559418355,13.85,2.91428571428571,1,0,25,-0.201303987577307,10.2,2.88888888888889,1,1,0
"2001_13_JAX_CIN",2001,"CIN","JAX",1,"Dick LeBeau","outdoors","lose","home",-0.218858992076176,9.1875,2.22222222222222,1,0,10,-0.0384682419391019,10.5217391304348,2.48,1,0,0
"2001_13_NYG_DAL",2001,"DAL","NYG",-3.5,"Dave Campo","outdoors","win","home",-0.121037956653517,11.4117647058824,2.88888888888889,0,0,0,-0.117965489934248,9.38461538461539,5.20833333333333,1,0,0
"2001_13_CHI_GB",2001,"GB","CHI",5.5,"Mike Sherman","outdoors","win","home",-0.0170956930274079,13.8,4.63888888888889,1,0,0,-0.30685560159895,7.72222222222222,2.63157894736842,1,0,0
"2001_13_TEN_MIN",2001,"MIN","TEN",-2.5,"Dennis Green","dome","win","home",0.447727099178987,16.5714285714286,5.92,1,0,15,0.135405244734746,12.08,6.27586206896552,0,2,0
"2001_13_CLE_NE",2001,"NE","CLE",5,"Bill Belichick","outdoors","win","home",-0.193789360696766,11.4736842105263,2.45454545454545,2,0,15,-0.226624250247893,12.2,2.63157894736842,3,1,0
"2001_13_SD_PHI",2001,"PHI","SD",7,"Andy Reid","outdoors","win","home",-0.119734023433189,10.0454545454545,2.625,1,0,0,-0.123344454982408,15.35,3.55555555555556,2,2,16
"2001_13_DET_TB",2001,"TB","DET",8,"Tony Dungy","outdoors","lose","home",0.0159773762488854,9.83870967741935,3.9047619047619,2,0,10,-0.111184144079285,15,4.25,0,0,0
"2001_13_WAS_ARI",2001,"ARI","WAS",2,"Dave McGinnis","outdoors","lose","home",-0.0742583135197442,12.65,3.63636363636364,1,0,0,0.10764268958872,11.0526315789474,3.71428571428571,0,0,37
"2001_13_NYJ_PIT",2001,"PIT","NYJ",3.5,"Bill Cowher","outdoors","win","home",0.0832946423422512,10.7,3.43589743589744,0,0,15,0.00695208129643128,9.9375,3.21052631578947,0,0,15
"2001_13_SEA_DEN",2001,"DEN","SEA",6,"Mike Shanahan","outdoors","win","home",-0.0106656706617158,7.52380952380952,5.89285714285714,1,1,15,-0.150679215519938,14.2941176470588,3.33333333333333,2,0,15
"2001_13_IND_MIA",2001,"MIA","IND",5,"Dave Wannstedt","outdoors","win","home",0.369097961772842,10.6111111111111,4.81578947368421,0,0,25,-0.26802749433539,9.10526315789474,4.66666666666667,3,1,15
"2001_14_ARI_NYG",2001,"NYG","ARI",5,"Jim Fassel","outdoors","lose","home",-0.0653051843742418,10.5,4.2,0,0,0,-0.118137483158376,7.66666666666667,2.93333333333333,0,1,0
"2001_14_NE_BUF",2001,"BUF","NE",-4,"Gregg Williams","outdoors","win","home",-0.156402347626513,9.95454545454546,3.5,1,0,25,-0.142081230502897,12.4736842105263,4.77777777777778,1,1,0
"2001_14_TB_CHI",2001,"CHI","TB",2.5,"Dick Jauron","outdoors","win","home",-0.0933715615397559,13.5714285714286,5.175,1,0,0,-0.477117954174491,10.6111111111111,3.38888888888889,2,2,0
"2001_14_JAX_CLE",2001,"CLE","JAX",2,"Butch Davis","outdoors","lose","home",-0.260610073535433,8.76190476190476,3.13333333333333,1,0,0,-0.117471093567505,10.1,3.87878787878788,2,1,10
"2001_14_MIN_DET",2001,"DET","MIN",-3,"Marty Mornhinweg","dome","win","home",-0.0754948811165425,16.0666666666667,4.77142857142857,0,1,10,-0.120490707679642,13.5,4.70588235294118,2,0,13
"2001_14_ATL_IND",2001,"IND","ATL",4,"Jim Mora","dome","win","home",0.270725771020789,14.1304347826087,5.66666666666667,1,0,28,-0.0258748515462516,12.125,3.47368421052632,0,1,30
"2001_14_DEN_KC",2001,"KC","DEN",-2.5,"Dick Vermeil","outdoors","win","home",0.0884823152148367,17.1764705882353,4.15151515151515,1,1,0,0.0168747062394211,11.0434782608696,2.76470588235294,0,1,0
"2001_14_CIN_NYJ",2001,"NYJ","CIN",8.5,"Herm Edwards","outdoors","lose","home",0.105651617384189,11.5294117647059,3.89655172413793,0,0,10,0.109334732535769,9.14285714285714,3.63636363636364,3,0,10
"2001_14_PHI_WAS",2001,"WAS","PHI",-2.5,"Marty Schottenheimer","outdoors","lose","home",-0.223904337013215,12.5294117647059,5.41379310344828,2,0,20,-0.194461272958064,14.6875,2.73913043478261,3,1,10
"2001_14_MIA_SF",2001,"SF","MIA",3.5,"Steve Mariucci","outdoors","win","home",0.116160845924165,9.5,3.12244897959184,0,0,12,-0.330838670519333,9.3125,4.46666666666667,3,1,0
"2001_14_DAL_SEA",2001,"SEA","DAL",5.5,"Mike Holmgren","outdoors","win","home",-0.0499983067000831,11.6923076923077,3.93181818181818,0,0,15,-0.342128781575522,9.64285714285714,4.85714285714286,1,0,25
"2001_14_GB_TEN",2001,"TEN","GB",-2.5,"Jeff Fisher","outdoors","win","home",0.0359222733081791,11.32,4.91176470588235,0,2,0,-0.117354361737878,9.95,2.06666666666667,1,1,5
"2001_14_PIT_BAL",2001,"BAL","PIT",3,"Brian Billick","outdoors","lose","home",-0.0484477262552402,7.95,4.46153846153846,1,0,15,0.296882806946237,16.65,4.05128205128205,0,0,30
"2001_14_STL_NO",2001,"NO","STL",-6,"Jim Haslett","dome","lose","home",-0.110295447135286,11.695652173913,3.57894736842105,2,0,40,0.138208896557888,14.695652173913,2.24,0,1,0
"2001_15_MIA_NE",2001,"NE","MIA",3,"Bill Belichick","outdoors","win","home",0.0484343788210998,10.9166666666667,4.45454545454545,0,0,28,0.0153400864919571,15.2380952380952,3.05263157894737,0,2,15
"2001_15_PHI_SF",2001,"SF","PHI",3,"Steve Mariucci","outdoors","win","home",-0.0458807745204029,9.71428571428571,3.9,0,0,0,-0.169388790733515,10.0869565217391,3.59090909090909,1,0,20
"2001_15_BUF_ATL",2001,"ATL","BUF",4,"Dan Reeves","dome","lose","home",0.115617114542937,15.3928571428571,2.31034482758621,2,0,15,0.309885318333089,12.2352941176471,9.04761904761905,0,0,35
"2001_15_CIN_BAL",2001,"BAL","CIN",10.5,"Brian Billick","outdoors","win","home",-0.213756694376671,11.3125,4.48571428571429,0,1,0,-0.324011015043652,9.5625,5,3,1,15
"2001_15_STL_CAR",2001,"CAR","STL",-12.5,"George Seifert","outdoors","win","home",-0.0582296944175454,13,4.61904761904762,0,1,10,0.250592867165896,12.0555555555556,6.75,2,0,0
"2001_15_SD_KC",2001,"KC","SD",3.5,"Dick Vermeil","outdoors","lose","home",0.109511887530804,10.6842105263158,3.75,2,0,15,0.161017815758387,11.6666666666667,5.68965517241379,0,0,16
"2001_15_JAX_MIN",2001,"MIN","JAX",2.5,"Dennis Green","dome","lose","home",-0.263749724488593,9.08333333333333,2,1,1,18,0.331235590126095,12.7647058823529,5.78378378378378,0,0,0
"2001_15_SEA_NYG",2001,"NYG","SEA",3,"Jim Fassel","outdoors","push","home",0.0257758541806719,11.2666666666667,4.19047619047619,0,1,0,-0.125454684837485,12.3333333333333,3.26666666666667,1,1,15
"2001_15_DET_PIT",2001,"PIT","DET",10,"Bill Cowher","outdoors","win","home",0.293670911085995,13.2941176470588,5,0,0,0,-0.368066988582809,9.83333333333333,4.11111111111111,1,2,0
"2001_15_NO_TB",2001,"TB","NO",2.5,"Tony Dungy","outdoors","win","home",0.202547841403979,12.9375,4.02564102564103,0,0,13,-0.168427738849897,11.8095238095238,3.15384615384615,4,0,0
"2001_15_CHI_WAS",2001,"WAS","CHI",1,"Marty Schottenheimer","outdoors","lose","home",-0.111621281798135,10.2608695652174,3.17857142857143,0,1,0,-0.0172335261157744,8.92857142857143,3.5,0,0,0
"2001_15_DAL_ARI",2001,"ARI","DAL",3.5,"Dave McGinnis","outdoors","win","home",-0.123530307492376,8.47058823529412,3.75,0,0,15,-0.199464533661511,11,4.35,2,1,10
"2001_15_CLE_GB",2001,"GB","CLE",7.5,"Mike Sherman","outdoors","win","home",0.0776488290771459,7.72222222222222,6.72727272727273,0,1,0,-0.322673607621774,9.22727272727273,6.46153846153846,3,2,15
"2001_15_NYJ_IND",2001,"IND","NYJ",1,"Jim Mora","dome","lose","home",0.0603099697887772,10.2692307692308,7.38888888888889,0,2,0,0.103068793030045,10.1785714285714,5,2,0,0
"2001_16_BAL_TB",2001,"TB","BAL",1.5,"Tony Dungy","outdoors","win","home",-0.197048984633245,6.92307692307692,4.31034482758621,0,0,0,-0.242816991230839,9.76190476190476,3.46153846153846,2,0,10
"2001_16_ARI_CAR",2001,"CAR","ARI",1,"George Seifert","outdoors","lose","home",-0.210417939853627,6.19444444444444,4.75,1,1,0,0.143766650560192,14.4166666666667,5.46666666666667,0,0,25
"2001_16_PIT_CIN",2001,"CIN","PIT",-8,"Dick LeBeau","outdoors","win","home",-0.0506165404076207,11.7428571428571,4.86206896551724,1,1,10,-0.213619941281499,13.2105263157895,2.60714285714286,4,1,0
"2001_16_SF_DAL",2001,"DAL","SF",-6.5,"Dave Campo","outdoors","win","home",0.246505883437743,16.0666666666667,4.22727272727273,0,0,0,0.0574872153123085,10.9047619047619,3.11111111111111,0,1,0
"2001_16_CHI_DET",2001,"DET","CHI",-5.5,"Marty Mornhinweg","dome","lose","home",-0.355527219398937,9.7741935483871,4.57142857142857,3,2,23,0.0487526408990836,14.8235294117647,2.76666666666667,0,0,0
"2001_16_MIN_GB",2001,"GB","MIN",12,"Mike Sherman","outdoors","lose","home",-0.11804000860721,9.38888888888889,2.8,0,0,0,-0.147067040012904,10.3636363636364,4.52272727272727,3,1,50
"2001_16_KC_JAX",2001,"JAX","KC",4.5,"Tom Coughlin","outdoors","lose","home",-0.0150154393955676,12.8636363636364,7,1,1,0,-0.0589095447907389,11.3076923076923,2.96774193548387,2,2,25
"2001_16_ATL_MIA",2001,"MIA","ATL",7,"Dave Wannstedt","outdoors","push","home",-0.16138960005964,11.9375,2.5,1,1,0,-0.0963174471485123,14.7222222222222,4.10810810810811,3,2,15
"2001_16_BUF_NYJ",2001,"NYJ","BUF",7,"Herm Edwards","outdoors","lose","home",-0.0448888367247791,11.9473684210526,6.43478260869565,2,0,0,0.0713721795182209,11.5625,4.8,0,1,13
"2001_16_CLE_TEN",2001,"TEN","CLE",5,"Jeff Fisher","outdoors","lose","home",0.267337853737123,17.125,5.37142857142857,1,1,30,0.313418169067623,16.8,3,1,0,0
"2001_16_NYG_PHI",2001,"PHI","NYG",5,"Andy Reid","outdoors","lose","home",-0.020863736312426,12.8571428571429,5.21739130434783,1,1,0,0.0149342360752868,13.7727272727273,4.96153846153846,0,1,0
"2001_16_OAK_DEN",2001,"DEN","OAK",1,"Mike Shanahan","outdoors","win","home",0.000139884765761659,7.47368421052632,4.24,0,0,15,-0.0145026546851201,8.94285714285714,3.1875,2,1,0
"2001_16_WAS_NO",2001,"NO","WAS",5,"Jim Haslett","dome","lose","home",-0.328488765405413,9.07142857142857,4.34782608695652,3,1,0,0.141064903053032,10.4444444444444,3.93181818181818,1,0,39
"2001_17_DEN_IND",2001,"IND","DEN",2,"Jim Mora","dome","win","home",-0.0510338544377021,11.9375,4.31428571428571,1,0,10,-0.305886234253703,9.4375,4.6,4,0,0
"2001_17_NE_CAR",2001,"CAR","NE",-6.5,"George Seifert","outdoors","lose","home",-0.596129820602217,9.6,7.42307692307692,3,2,37,-0.0922811443124533,11.6470588235294,2.83333333333333,2,1,0
"2001_17_JAX_CHI",2001,"CHI","JAX",6,"Dick Jauron","outdoors","win","home",-0.0344298498910444,8.36842105263158,4.225,0,1,0,-0.235198352684758,9.94736842105263,5.6875,3,0,0
"2001_17_DAL_DET",2001,"DET","DAL",-3,"Marty Mornhinweg","dome","win","home",-0.0261459771816189,10.0833333333333,4.42857142857143,0,0,15,-0.0233891657889141,14.3636363636364,3.92592592592593,1,0,0
"2001_17_SF_NO",2001,"NO","SF",-2.5,"Jim Haslett","dome","lose","home",-0.670608378909054,5.66666666666667,2.35294117647059,4,2,0,0.191445839945242,17.75,3.36585365853659,0,1,0
"2001_17_GB_NYG",2001,"NYG","GB",-3,"Jim Fassel","outdoors","lose","home",0.0918937373613225,10.7222222222222,6.95238095238095,2,1,0,0.243931992411519,21,4.03846153846154,0,1,0
"2001_17_CLE_PIT",2001,"PIT","CLE",7,"Bill Cowher","outdoors","win","home",0.100446896337446,12.0714285714286,6.13888888888889,3,0,15,-0.273149552104676,11.5384615384615,3.57894736842105,2,0,25
"2001_17_CIN_TEN",2001,"TEN","CIN",5.5,"Jeff Fisher","outdoors","lose","home",-0.012138901215151,17.0555555555556,2.47826086956522,0,1,70,0.0394318998645397,12.1428571428571,3.7037037037037,2,1,15
"2001_17_ARI_WAS",2001,"WAS","ARI",3.5,"Marty Schottenheimer","outdoors","lose","home",-0.0957718662413926,11.5714285714286,3.63265306122449,1,0,0,-0.232201831508911,14,2.64705882352941,1,0,0
"2001_17_BUF_MIA",2001,"MIA","BUF",6.5,"Dave Wannstedt","outdoors","win","home",0.0623922679841882,12.2222222222222,4.69767441860465,0,0,15,-0.311945215666714,12.2222222222222,2.29411764705882,3,0,15
"2001_17_KC_SEA",2001,"SEA","KC",3.5,"Mike Holmgren","outdoors","lose","home",-0.00255106695131447,11.2727272727273,4.54545454545455,2,0,0,-0.0386068127964418,12.2666666666667,4.5,1,0,10
"2001_17_PHI_TB",2001,"TB","PHI",3,"Tony Dungy","outdoors","lose","home",-0.123621173557959,8.81818181818182,2.84,1,0,65,0.0202574596055215,12.9333333333333,4.66666666666667,2,0,0
"2001_17_MIN_BAL",2001,"BAL","MIN",10,"Brian Billick","outdoors","win","home",-0.165839326501572,16,5.04761904761905,0,0,0,-0.5046821547655,8.21428571428571,4.09523809523809,2,2,5
"2002_01_SF_NYG",2002,"NYG","SF",-4,"Jim Fassel","outdoors","win","home",-0.052795811910305,12.2142857142857,1.95454545454545,3,0,0,0.0452353998413686,10.375,4.52,1,0,0
"2002_01_NYJ_BUF",2002,"BUF","NYJ",-3,"Gregg Williams","outdoors","lose","home",-0.00303478109998959,10.4230769230769,4.4375,2,1,40,-0.0514832697782972,8.75,5.21428571428571,0,1,0
"2002_01_BAL_CAR",2002,"CAR","BAL",0,"John Fox","outdoors","win","home",-0.0529019077041245,11.3333333333333,4.38235294117647,0,0,0,-0.0236880552698494,10.9,4.33333333333333,1,0,0
"2002_01_MIN_CHI",2002,"CHI","MIN",4.5,"Dick Jauron","outdoors","lose","home",0.0934800262902622,14.85,3.07692307692308,1,1,15,0.155972302990481,14.625,4.24242424242424,2,1,20
"2002_01_SD_CIN",2002,"CIN","SD",3,"Dick LeBeau","outdoors","lose","home",-0.242291379286779,11,2.76923076923077,1,0,30,0.380284243193295,10.6666666666667,5.65116279069767,0,0,12
"2002_01_KC_CLE",2002,"CLE","KC",2,"Butch Davis","outdoors","lose","home",0.180419999269897,12.8214285714286,2.95,0,1,15,0.366231915913987,13.8,6.46666666666667,1,0,23
"2002_01_ATL_GB",2002,"GB","ATL",7,"Mike Sherman","outdoors","lose","home",0.199047348014155,11.36,5.55263157894737,0,1,5,0.319181548069349,13.9333333333333,6,0,1,0
"2002_01_IND_JAX",2002,"JAX","IND",-3.5,"Tom Coughlin","outdoors","win","home",0.0808133720328641,10.3636363636364,3.6875,1,0,10,0.090763293670577,11.1052631578947,3.71428571428571,0,2,0
"2002_01_DET_MIA",2002,"MIA","DET",9.5,"Dave Wannstedt","outdoors","win","home",0.338543518524878,11.5,4.71794871794872,0,0,0,-0.0614649198511776,12.9411764705882,2.68421052631579,1,0,0
"2002_01_PHI_TEN",2002,"TEN","PHI",2,"Jeff Fisher","outdoors","win","home",0.0955854873807255,11.2083333333333,2.73913043478261,1,2,17,-0.0512351171530654,11.7777777777778,3.63636363636364,2,1,0
"2002_01_ARI_WAS",2002,"WAS","ARI",6,"Steve Spurrier","outdoors","win","home",0.185863161496497,11.6785714285714,4.27586206896552,1,0,10,0.0199741022305385,13.3571428571429,3.5,1,0,0
"2002_01_STL_DEN",2002,"DEN","STL",-3,"Mike Shanahan","outdoors","win","home",-0.0901225270154521,11.2222222222222,4.2,2,0,0,-0.00221028242622468,9.84375,2.46153846153846,1,0,11
"2002_01_NO_TB",2002,"TB","NO",6,"Jon Gruden","outdoors","lose","home",-0.135361835154979,9.92857142857143,3.42857142857143,1,0,30,0.0522913434355154,10.8333333333333,3.47058823529412,1,0,15
"2002_01_DAL_HOU",2002,"HOU","DAL",-8.5,"Dom Capers","closed","win","home",-0.334106550721099,14.5,2.48571428571429,1,0,30,-0.190589157239178,10.0769230769231,6.45833333333333,1,0,15
"2002_01_PIT_NE",2002,"NE","PIT",-2.5,"Bill Belichick","outdoors","win","home",-0.0176552909632187,10.1379310344828,3.5,0,1,25,-0.17306542447021,9.88,3.08333333333333,3,2,30
"2002_02_CHI_ATL",2002,"ATL","CHI",2.5,"Dan Reeves","dome","lose","home",-0.233885760710452,9.76470588235294,4.06666666666667,0,2,30,-0.162555296549693,11.9166666666667,3.56666666666667,1,1,0
"2002_02_TB_BAL",2002,"BAL","TB",-4.5,"Brian Billick","outdoors","lose","home",-0.435548289644667,8.8125,2.75,1,0,20,0.0327503832803007,8.79166666666667,2.58620689655172,0,0,10
"2002_02_DET_CAR",2002,"CAR","DET",3,"John Fox","outdoors","win","home",0.0295866048451929,14.7619047619048,2.5,0,0,0,-0.377405729478502,8.83333333333333,3.31818181818182,2,1,5
"2002_02_CIN_CLE",2002,"CLE","CIN",3.5,"Butch Davis","outdoors","win","home",-0.0267751522504089,11.6470588235294,2.92307692307692,0,0,0,-0.0813023051234223,9.19230769230769,5.23333333333333,3,0,30
"2002_02_TEN_DAL",2002,"DAL","TEN",-3.5,"Dave Campo","outdoors","win","home",0.0524586207226521,17.1428571428571,2.57692307692308,0,0,0,-0.0855128505417693,11.2608695652174,3.76923076923077,1,0,0
"2002_02_MIA_IND",2002,"IND","MIA",0,"Tony Dungy","dome","lose","home",-0.112190844194429,11.1153846153846,4.61290322580645,3,0,10,0.199291614790235,14.3846153846154,5.15625,1,0,19
"2002_02_JAX_KC",2002,"KC","JAX",3.5,"Dick Vermeil","outdoors","lose","home",-0.0142402640423728,12.4375,5,2,0,18,0.26832688817374,12.8,4.48275862068965,0,1,0
"2002_02_GB_NO",2002,"NO","GB",-2.5,"Jim Haslett","dome","win","home",0.138211700212989,13.5625,5.96,2,0,9,-0.198722453358992,9.31034482758621,4.52380952380952,1,3,43
